vehicle_id,speed_kmph,signal_strength_dBm,tx_power_dBm,battery_percent,distance_to_rsu_m,task_type,task_size_MI,deadline_ms,cpu_usage_percent,wlan_delay_ms,fiveg_delay_ms,wan_delay_ms,compute_energy_J,network_energy_J,total_energy_J,failure_probability,processing_delay_ms,offload_location,dps_speed,handover_flag,timestamp_s
V44,96.72,-60.19,16.8,40.36,254.82,SAFETY,206.59,10,78.95,2.7275,0.4415,79.1351,20.659,0.000989,20.659989,0.0353,74.2236,RSU,LOW,0,13.069
V44,106.24,-64.18,17.16,39.05,354.38,SAFETY,143.68,10,85.71,1.546,0.64,132.2236,14.368,0.000747,14.368747,0.0527,51.9543,RSU,LOW,0,13.559
V44,104.09,-70.32,21.42,40.23,508.09,TRAFFIC,321.35,100,42.66,1.7162,0.6425,54.4921,16.0675,0.022282,16.089782,0.1374,61.6651,CLOUD,N/A,0,14.033
V44,100.18,-61.96,19.41,38.53,298.9,SAFETY,226.77,10,66.07,1.7852,0.4652,133.4527,22.677,0.00198,22.67898,0.0337,81.4545,RSU,LOW,0,14.532
V44,104.88,-69.9,22.37,41.97,497.39,SAFETY,271.0,10,60.69,4.2342,0.5408,125.7401,27.1,0.004677,27.104677,0.0265,97.3265,RSU,LOW,0,15.076
V44,96.55,-66.81,21.67,41.7,420.22,TRAFFIC,324.19,100,42.56,4.3846,0.7897,118.02,32.419,0.004762,32.423762,0.0244,116.5718,RSU,LOW,0,15.588
V44,100.25,-60.98,15.55,43.59,274.61,SAFETY,192.34,10,70.92,3.5784,0.6646,79.7596,19.234,0.00069,19.23469,0.073,69.3575,RSU,LOW,0,16.091
V44,98.74,-66.5,20.04,41.49,412.54,INFOTAINMENT,2010.05,1000,49.38,2.9571,0.3463,54.487,100.5025,0.101432,100.603932,0.1141,99.3542,CLOUD,N/A,0,16.512
V44,96.56,-57.22,15.18,41.29,180.59,SAFETY,141.0,10,76.14,3.5819,0.609,123.0751,14.1,0.000465,14.100465,0.0277,50.9661,RSU,LOW,0,17.025
V44,104.67,-60.67,19.65,41.74,266.63,SAFETY,156.95,10,80.35,4.4719,0.9143,112.0191,15.695,0.001448,15.696448,0.0563,56.9679,RSU,LOW,0,17.519
V44,104.93,-73.68,21.22,40.21,592.12,TRAFFIC,455.98,100,69.58,1.9828,0.9638,92.8023,22.799,0.030194,22.829194,0.1124,102.9804,CLOUD,N/A,0,18.083
V44,105.74,-75.52,27.75,36.85,638.03,TRAFFIC,660.4,100,69.9,3.3505,0.3168,149.5848,33.02,0.196688,33.216688,0.1126,164.3259,CLOUD,N/A,0,18.537
V44,96.31,-63.39,17.12,38.78,334.87,TRAFFIC,321.63,100,62.3,1.6358,0.8834,114.8974,32.163,0.001657,32.164657,0.0646,115.7513,RSU,LOW,0,19.062
V44,100.07,-77.84,29.11,42.49,696.02,SAFETY,149.18,10,85.49,2.5982,0.4853,50.3217,7.459,0.060769,7.519769,0.1143,53.6516,CLOUD,N/A,0,19.512
V44,99.79,-75.39,29.02,37.76,634.72,TRAFFIC,383.39,100,44.9,1.4699,0.9065,112.7955,19.1695,0.152972,19.322472,0.1476,121.3533,CLOUD,N/A,0,20.033
V44,96.48,-56.92,19.74,43.15,172.98,SAFETY,107.8,10,89.9,4.4173,0.9533,62.6315,10.78,0.001015,10.781015,0.0371,39.4533,RSU,LOW,0,20.578
V44,96.59,-79.18,29.55,42.2,729.42,SAFETY,206.14,10,81.26,1.8701,0.6613,94.3465,20.614,0.018585,20.632585,0.22,74.2827,RSU,LOW,1,21.059
V44,101.51,-61.58,18.58,37.76,289.5,TRAFFIC,430.97,100,55.79,1.4199,0.9006,103.5784,21.5485,0.015539,21.564039,0.0688,113.1983,CLOUD,N/A,0,21.552
V44,97.64,-76.88,27.93,36.0,672.06,TRAFFIC,339.39,100,50.3,4.4833,0.5556,96.7038,16.9695,0.105358,17.074858,0.1026,104.2795,CLOUD,N/A,0,22.072
V44,99.63,-55.3,15.27,41.15,132.46,SAFETY,215.04,10,81.84,4.4096,0.7344,134.4966,21.504,0.000724,21.504724,0.0552,77.5344,RSU,LOW,0,22.568
V44,99.65,-75.03,27.56,36.61,625.69,SAFETY,247.89,10,86.54,4.3812,0.816,101.0421,24.789,0.014134,24.803134,0.1511,89.3481,RSU,LOW,0,23.029
V44,98.63,-66.3,24.25,41.08,407.52,SAFETY,172.22,10,83.52,3.4053,0.8599,143.4156,17.222,0.004582,17.226582,0.0399,62.367,RSU,LOW,0,23.586
V44,101.34,-72.72,22.23,37.37,567.88,TRAFFIC,420.01,100,63.03,2.8081,0.6477,99.316,21.0005,0.035094,21.035594,0.087,108.6912,CLOUD,N/A,0,24.088
V44,97.43,-66.54,24.26,42.08,413.59,TRAFFIC,624.89,100,47.45,3.3845,0.731,51.7027,31.2445,0.083325,31.327825,0.0831,65.6511,CLOUD,N/A,0,24.536
V45,120.37,-63.8,19.61,63.79,345.01,TRAFFIC,342.21,100,52.79,1.7899,0.6945,128.8092,34.221,0.003128,34.224128,0.054,122.9124,RSU,LOW,0,0.036
V45,115.7,-64.16,18.88,63.61,353.96,SAFETY,152.7,10,82.03,1.0833,0.5108,128.2238,15.27,0.00118,15.27118,0.0987,55.0465,RSU,LOW,0,0.568
V45,117.46,-63.48,16.42,63.71,336.89,SAFETY,122.64,10,78.83,2.1052,0.6475,142.8889,12.264,0.000538,12.264538,0.015,44.4475,RSU,LOW,0,1.036
V45,119.05,-63.84,18.11,63.32,345.9,SAFETY,266.16,10,87.71,4.2057,0.9708,92.3963,13.308,0.008612,13.316612,0.0715,98.3374,CLOUD,N/A,0,1.537
V45,123.19,-64.68,19.3,63.26,366.97,SAFETY,201.79,10,76.81,4.1293,0.5493,50.7778,10.0895,0.008588,10.098088,0.0592,55.282,CLOUD,N/A,0,2.05
V45,121.08,-63.4,17.37,63.74,335.08,SAFETY,165.93,10,74.15,2.2842,0.4111,112.5747,16.593,0.000906,16.593906,0.0625,59.6718,RSU,LOW,0,2.556
V45,122.36,-64.82,19.83,62.86,370.46,TRAFFIC,567.29,100,52.61,3.094,0.969,138.3353,28.3645,0.027276,28.391776,0.1146,150.998,CLOUD,N/A,0,3.002
V45,114.37,-65.72,22.76,63.27,392.97,SAFETY,118.57,10,71.08,1.8184,0.3306,90.5897,11.857,0.002239,11.859239,0.065,42.677,RSU,LOW,0,3.568
V45,115.86,-64.94,16.21,63.44,373.49,SAFETY,136.99,10,60.07,3.6764,0.4653,106.0516,13.699,0.000572,13.699572,0.0253,49.3903,RSU,LOW,0,4.095
V45,119.09,-64.85,16.42,62.68,371.32,INFOTAINMENT,2039.47,1000,42.58,2.6489,0.617,90.4181,101.9735,0.044719,102.018219,0.1343,135.942,CLOUD,N/A,0,4.514
V45,113.57,-64.88,15.46,63.32,371.89,SAFETY,248.57,10,72.14,2.1684,0.4947,122.7931,24.857,0.000874,24.857874,0.0347,89.2697,RSU,LOW,0,5.046
V45,119.08,-66.65,23.81,62.1,416.23,SAFETY,186.82,10,67.19,3.3755,0.7558,101.8283,18.682,0.004492,18.686492,0.0595,67.4772,RSU,LOW,0,5.585
V45,116.22,-63.64,17.63,62.43,341.01,TRAFFIC,422.38,100,68.5,2.5361,0.7269,148.2758,42.238,0.002447,42.240447,0.0733,151.5769,RSU,LOW,0,6.081
V45,116.79,-63.63,15.72,62.65,340.65,TRAFFIC,304.09,100,44.58,2.5154,0.8557,125.9004,30.409,0.001135,30.410135,0.0945,109.4593,RSU,LOW,0,6.527
V45,123.04,-64.51,19.98,62.7,362.85,SAFETY,291.75,10,63.65,4.9454,0.4274,63.9105,14.5875,0.01452,14.60202,0.1165,70.4228,CLOUD,N/A,0,7.065
V45,123.24,-63.2,17.8,61.85,329.93,SAFETY,280.66,10,66.8,1.8312,0.6402,105.7997,28.066,0.001691,28.067691,0.0983,100.8759,RSU,LOW,0,7.506
V45,118.64,-63.49,19.42,62.22,337.2,SAFETY,165.36,10,75.04,1.2058,0.4858,82.9702,16.536,0.001447,16.537447,0.0718,59.5429,RSU,LOW,0,8.033
V45,121.25,-67.05,23.33,61.54,426.2,TRAFFIC,448.74,100,64.03,3.0097,0.6931,50.2129,22.437,0.048302,22.485302,0.135,60.2294,CLOUD,N/A,0,8.513
V45,117.45,-67.24,21.31,61.1,430.96,SAFETY,220.33,10,66.45,2.6569,0.4569,96.6892,22.033,0.002979,22.035979,0.0197,79.1462,RSU,LOW,0,9.036
V45,122.32,-62.02,15.31,60.75,300.62,SAFETY,296.14,10,75.3,2.7723,0.6191,59.9752,14.807,0.005029,14.812029,0.0826,66.5855,CLOUD,N/A,0,9.563
V45,114.42,-63.97,19.72,59.91,349.29,SAFETY,168.07,10,71.22,1.4051,0.4567,137.9124,16.807,0.001576,16.808576,0.0145,60.4817,RSU,LOW,0,10.026
V45,115.37,-61.94,17.81,63.01,298.54,TRAFFIC,490.32,100,52.7,3.8409,0.4434,135.4208,24.516,0.014806,24.530806,0.0548,146.3654,CLOUD,N/A,0,10.528
V45,115.56,-59.42,15.2,61.38,235.53,INFOTAINMENT,2600.8,1000,38.47,1.3097,0.8764,54.3218,130.04,0.04306,130.08306,0.0582,112.3754,CLOUD,N/A,0,11.027
V45,118.08,-69.94,24.59,59.93,498.59,SAFETY,253.32,10,70.86,3.3944,0.5336,63.2706,12.666,0.036445,12.702445,0.1116,68.9251,CLOUD,N/A,0,11.543
V45,123.06,-62.1,19.52,59.94,302.61,SAFETY,138.75,10,69.36,4.4694,0.7393,97.9135,13.875,0.001242,13.876242,0.0748,50.2929,RSU,LOW,0,12.004
V45,114.26,-61.1,19.45,60.81,277.44,SAFETY,180.29,10,77.63,2.15,0.8625,70.1166,18.029,0.001588,18.030588,0.0354,65.2518,RSU,LOW,0,12.597
V45,115.04,-59.89,15.63,62.32,247.26,SAFETY,259.97,10,65.39,2.6999,0.546,135.5894,25.997,0.00095,25.99795,0.0281,93.3924,RSU,LOW,0,13.041
V45,117.05,-65.18,20.73,61.03,379.51,SAFETY,166.35,10,64.49,2.8276,0.3972,55.4139,8.3175,0.00984,8.32734,0.0973,59.1271,CLOUD,N/A,0,13.506
V45,118.04,-58.33,19.45,62.03,208.25,SAFETY,249.67,10,85.26,3.7407,0.6056,98.7428,24.967,0.0022,24.9692,0.0102,89.7735,RSU,LOW,0,14.008
V45,114.2,-70.14,20.46,62.76,503.56,SAFETY,273.9,10,77.96,4.2408,0.9803,86.4975,13.695,0.015225,13.710225,0.073,92.6113,CLOUD,N/A,0,14.57
V45,115.8,-64.47,17.65,60.01,361.77,TRAFFIC,580.35,100,69.05,4.4835,0.593,97.308,29.0175,0.016891,29.034391,0.0797,110.2622,CLOUD,N/A,0,15.015
V45,114.57,-58.2,16.36,60.52,204.92,SAFETY,153.01,10,82.5,4.1365,0.7397,118.4109,15.301,0.000662,15.301662,0.0616,55.3861,RSU,LOW,0,15.503
V45,114.18,-74.79,21.61,58.83,619.85,SAFETY,200.88,10,83.37,1.3941,0.7248,69.0361,10.044,0.014551,10.058551,0.0748,73.52,CLOUD,N/A,0,16.098
V45,115.52,-63.45,18.54,62.22,336.29,SAFETY,160.53,10,73.96,4.482,0.302,131.9632,16.053,0.001147,16.054147,0.0208,57.6341,RSU,LOW,0,16.526
V45,118.0,-70.05,20.73,60.74,501.3,TRAFFIC,304.29,100,69.0,2.0782,0.343,131.8915,30.429,0.0036,30.4326,0.24,109.018,RSU,LOW,0,17.055
V45,120.29,-74.92,24.6,58.16,622.88,TRAFFIC,526.16,100,54.12,2.7963,0.8884,103.9077,26.308,0.075873,26.383873,0.0879,115.6523,CLOUD,N/A,0,17.544
V45,113.86,-67.26,23.7,59.44,431.54,INFOTAINMENT,2548.46,1000,27.17,4.0539,0.3484,55.7205,127.423,0.298709,127.721709,0.1325,112.6058,CLOUD,N/A,0,18.008
V45,117.27,-60.6,18.59,58.1,265.02,SAFETY,217.77,10,89.85,2.5032,0.7505,52.793,10.8885,0.00787,10.89637,0.1223,57.6539,CLOUD,N/A,0,18.504
V45,116.99,-70.55,24.64,58.34,513.81,TRAFFIC,631.21,100,69.37,2.3362,0.4418,134.0937,31.5605,0.091864,31.652364,0.1352,148.1832,CLOUD,N/A,0,19.099
V45,122.14,-62.11,15.9,63.74,302.67,SAFETY,207.6,10,79.44,2.7015,0.7568,122.1238,20.76,0.000808,20.760808,0.0623,74.8997,RSU,LOW,0,19.541
V45,121.09,-75.73,28.29,55.96,643.13,TRAFFIC,627.63,100,41.95,3.2445,0.6588,136.5113,31.3815,0.211677,31.593177,0.1106,150.5209,CLOUD,N/A,0,20.094
V45,115.69,-70.06,20.34,56.91,501.41,SAFETY,214.35,10,84.44,1.269,0.6271,54.8989,10.7175,0.01159,10.72909,0.119,59.6835,CLOUD,N/A,0,20.567
V45,118.76,-76.67,28.34,60.89,666.74,TRAFFIC,484.73,100,64.7,4.4045,0.8494,58.4627,24.2365,0.165375,24.401875,0.1198,69.2826,CLOUD,N/A,0,21.051
V45,122.3,-69.73,22.13,62.93,493.25,TRAFFIC,594.1,100,67.26,2.2236,0.3197,99.0857,29.705,0.04851,29.75351,0.1095,112.3469,CLOUD,N/A,0,21.539
V45,121.47,-81.15,29.09,57.75,778.73,SAFETY,170.82,10,84.48,4.3772,0.9797,86.8395,17.082,0.013853,17.095853,0.671,61.9868,RSU,LOW,1,22.093
V45,120.12,-74.53,23.91,56.62,613.17,TRAFFIC,440.68,100,41.46,2.4277,0.5971,124.7008,22.034,0.054212,22.088212,0.0916,134.5374,CLOUD,N/A,0,22.547
V45,117.12,-58.21,15.57,62.68,205.21,TRAFFIC,404.86,100,53.48,4.9215,0.6494,110.7213,20.243,0.007299,20.250299,0.1429,119.7584,CLOUD,N/A,0,23.067
V45,122.94,-63.05,17.69,57.64,326.37,SAFETY,220.88,10,77.71,4.0069,0.4242,64.4595,11.044,0.006488,11.050488,0.07,69.3899,CLOUD,N/A,0,23.57
V45,122.41,-70.84,20.74,59.7,521.12,TRAFFIC,344.77,100,42.67,2.6809,0.7097,68.9149,17.2385,0.020441,17.258941,0.0713,76.6107,CLOUD,N/A,0,24.008
V45,121.14,-60.37,16.6,59.1,259.32,SAFETY,126.52,10,83.94,3.8948,0.6342,73.2143,12.652,0.000578,12.652578,0.0398,45.8199,RSU,LOW,0,24.517
V46,46.78,-81.47,25.57,74.04,786.77,TRAFFIC,461.29,100,65.63,3.3569,0.5033,86.839,23.0645,0.083166,23.147666,0.2665,97.1357,CLOUD,N/A,0,0.013
V46,43.01,-81.66,27.55,74.02,791.44,TRAFFIC,673.08,100,63.8,3.2706,0.4938,122.1221,33.654,0.191442,33.845442,0.3258,137.1462,CLOUD,N/A,0,0.565
V46,40.38,-81.9,27.47,73.65,797.55,TRAFFIC,638.01,100,42.37,2.2026,0.3519,62.5539,31.9005,0.178155,32.078655,0.2819,76.7952,CLOUD,N/A,0,1.035
V46,42.25,-80.99,26.65,73.62,774.86,TRAFFIC,642.82,100,44.22,4.8748,0.4105,111.8901,32.141,0.148614,32.289614,0.2688,126.2388,CLOUD,N/A,0,1.559
V46,45.77,-81.52,27.09,73.68,787.91,INFOTAINMENT,1513.16,1000,25.98,1.4017,0.6751,138.9912,75.658,0.387128,76.045128,0.3307,172.7671,CLOUD,N/A,0,2.054
V46,40.47,-82.75,26.14,73.64,818.7,INFOTAINMENT,2286.43,1000,28.18,4.2075,0.3423,121.6854,114.3215,0.470033,114.791533,0.2987,172.7218,CLOUD,N/A,0,2.575
V46,41.96,-81.53,29.21,73.29,788.16,TRAFFIC,668.33,100,40.04,4.4032,0.8598,100.493,33.4165,0.278587,33.695087,0.3111,115.4111,CLOUD,N/A,0,3.094
V46,43.64,-80.72,29.24,73.74,768.11,TRAFFIC,398.17,100,53.45,4.813,0.4471,80.6686,19.9085,0.167124,20.075624,0.2601,89.5563,CLOUD,N/A,0,3.532
V46,42.21,-81.31,26.85,72.67,782.72,SAFETY,118.5,10,89.33,2.6481,0.8891,137.8789,11.85,0.005737,11.855737,0.375,43.2105,RSU,LOW,1,4.033
V46,40.45,-80.55,29.56,73.29,763.73,INFOTAINMENT,2661.06,1000,30.25,2.0026,0.5726,120.9195,133.053,1.202333,134.255333,0.307,180.3182,CLOUD,N/A,0,4.5
V46,45.59,-82.14,28.33,73.87,803.49,TRAFFIC,453.97,100,67.39,4.6733,0.861,142.5918,22.6985,0.154524,22.853024,0.3185,152.7251,CLOUD,N/A,0,5.072
V46,37.73,-84.49,29.63,73.93,862.35,INFOTAINMENT,2970.57,1000,21.54,3.3124,0.8417,60.8356,148.5285,1.363986,149.892486,0.276,127.143,CLOUD,N/A,0,5.576
V46,38.07,-85.64,25.83,73.61,891.04,INFOTAINMENT,1975.21,1000,31.98,2.5319,0.3291,110.7373,98.7605,0.37808,99.13858,0.2586,154.8268,CLOUD,N/A,0,6.073
V46,46.29,-80.37,28.37,73.34,759.16,TRAFFIC,443.86,100,64.11,1.5619,0.5384,144.0374,22.193,0.152481,22.345481,0.3405,153.945,CLOUD,N/A,0,6.57
V46,46.01,-82.36,28.06,72.49,809.01,TRAFFIC,590.81,100,56.46,3.2633,0.7927,67.7679,29.5405,0.188981,29.729481,0.267,80.9556,CLOUD,N/A,0,7.081
V46,45.85,-79.39,26.42,72.11,734.86,TRAFFIC,664.2,100,48.11,1.4516,0.3771,50.684,33.21,0.145636,33.355636,0.1461,65.5099,CLOUD,N/A,0,7.569
V46,41.19,-80.09,25.6,72.19,752.26,INFOTAINMENT,1824.38,1000,24.62,4.6231,0.8802,132.0791,91.219,0.331196,91.550196,0.339,172.8019,CLOUD,N/A,0,8.015
V46,43.41,-81.16,26.54,72.32,778.97,TRAFFIC,501.28,100,68.81,2.564,0.5548,79.7295,25.064,0.112993,25.176993,0.2963,90.9188,CLOUD,N/A,0,8.594
V46,43.22,-82.04,29.43,73.15,800.88,TRAFFIC,542.67,100,43.05,2.6654,0.9696,119.3849,27.1335,0.237961,27.371461,0.3467,131.4981,CLOUD,N/A,0,9.019
V46,38.72,-85.13,29.46,73.61,878.34,TRAFFIC,324.65,100,49.44,1.5496,0.3716,90.2642,16.2325,0.143346,16.375846,0.3387,97.5109,CLOUD,N/A,0,9.524
V46,39.05,-86.05,25.06,73.04,901.35,TRAFFIC,652.56,100,66.3,4.6845,0.5762,144.267,32.628,0.104614,32.732614,0.2743,158.8331,CLOUD,N/A,0,10.078
V46,37.32,-80.38,29.18,73.45,759.54,INFOTAINMENT,1506.28,1000,27.25,2.6956,0.8599,131.3543,75.314,0.623556,75.937556,0.3273,164.9766,CLOUD,N/A,0,10.562
V46,44.54,-85.45,28.31,71.17,886.15,TRAFFIC,514.11,100,59.19,4.6397,0.5986,89.5139,25.7055,0.174191,25.879691,0.3039,100.9896,CLOUD,N/A,0,11.088
V46,45.87,-78.72,25.2,71.8,718.03,TRAFFIC,371.39,100,48.76,3.7526,0.3143,133.256,18.5695,0.061489,18.630989,0.087,141.546,CLOUD,N/A,0,11.507
V46,44.1,-87.53,28.57,70.13,938.33,TRAFFIC,666.89,100,48.51,2.8478,0.9822,84.4665,33.3445,0.239897,33.584397,0.3385,99.3524,CLOUD,N/A,0,12.044
V46,45.33,-85.36,26.04,69.1,884.0,TRAFFIC,699.24,100,53.03,3.8957,0.8274,121.3309,34.962,0.140474,35.102474,0.2685,136.9389,CLOUD,N/A,0,12.556
V46,38.25,-88.67,27.56,71.17,966.83,TRAFFIC,452.53,100,45.75,3.6825,0.4165,133.4199,22.6265,0.129008,22.755508,0.2521,143.521,CLOUD,N/A,0,13.088
V46,44.6,-79.0,29.38,73.83,724.93,TRAFFIC,665.63,100,63.2,1.9239,0.6647,110.2085,33.2815,0.288538,33.570038,0.0581,125.0663,CLOUD,N/A,0,13.543
V46,43.01,-77.23,25.96,72.99,680.74,TRAFFIC,582.84,100,61.6,2.3847,0.8706,148.3406,29.142,0.114953,29.256953,0.0979,161.3504,CLOUD,N/A,0,14.001
V46,42.81,-91.37,27.83,68.71,1034.31,TRAFFIC,543.77,100,63.77,2.598,0.8476,95.6069,27.1885,0.164963,27.353463,0.2915,107.7446,CLOUD,N/A,0,14.577
V46,39.6,-90.08,29.56,68.43,1002.11,INFOTAINMENT,2221.77,1000,44.7,3.2098,0.8179,77.7904,111.0885,1.003851,112.092351,0.3083,127.3835,CLOUD,N/A,0,15.034
V46,39.18,-78.78,25.17,68.79,719.62,INFOTAINMENT,1134.64,1000,28.82,3.3273,0.4457,118.8765,56.732,0.186564,56.918564,0.1424,144.2033,CLOUD,N/A,0,15.51
V46,43.19,-81.65,28.36,70.85,791.23,INFOTAINMENT,2613.37,1000,32.87,2.6076,0.5488,110.5406,130.6685,0.895717,131.564217,0.253,168.8748,CLOUD,N/A,0,16.006
V46,39.59,-92.8,25.7,68.21,1070.05,INFOTAINMENT,1839.62,1000,41.06,4.3731,0.8508,96.6122,91.981,0.341742,92.322742,0.3209,137.6751,CLOUD,N/A,0,16.588
V46,45.48,-87.59,27.72,72.87,939.75,SAFETY,116.04,10,61.89,4.1698,0.6684,112.2088,11.604,0.006864,11.610864,0.6,42.1113,RSU,LOW,1,17.086
V46,43.97,-92.35,26.6,68.85,1058.86,SAFETY,264.22,10,62.12,1.6449,0.8244,144.7991,26.422,0.012077,26.434077,0.603,95.1887,RSU,LOW,1,17.582
V46,37.92,-92.44,26.03,71.84,1061.05,INFOTAINMENT,1210.31,1000,20.48,3.1402,0.5819,147.3989,60.5155,0.242586,60.758086,0.3267,174.4147,CLOUD,N/A,0,18.078
V46,43.03,-92.51,25.13,72.12,1062.71,INFOTAINMENT,2065.09,1000,35.28,1.0748,0.7935,79.784,103.2545,0.336441,103.590941,0.3178,125.8798,CLOUD,N/A,0,18.592
V46,38.51,-80.81,28.53,70.23,770.36,SAFETY,117.45,10,61.37,3.0712,0.9808,56.2681,11.745,0.008372,11.753372,0.4882,42.9272,RSU,LOW,1,19.079
V46,39.14,-80.26,28.03,68.12,756.48,INFOTAINMENT,2829.52,1000,20.32,3.659,0.9739,78.0104,141.476,0.898841,142.374841,0.2756,141.1693,CLOUD,N/A,0,19.572
V46,40.29,-74.51,21.81,73.0,612.8,INFOTAINMENT,2609.58,1000,28.83,2.5804,0.3459,112.9006,130.479,0.197943,130.676943,0.0836,171.1502,CLOUD,N/A,0,20.033
V46,44.67,-76.55,28.6,69.36,663.66,INFOTAINMENT,2997.01,1000,40.54,1.5116,0.4624,146.0097,149.8505,1.085571,150.936071,0.1192,212.9072,CLOUD,N/A,0,20.513
V46,38.07,-92.75,28.55,70.87,1068.87,INFOTAINMENT,2199.82,1000,42.76,4.7638,0.688,121.5314,109.991,0.787693,110.778693,0.2991,170.6345,CLOUD,N/A,0,21.048
V46,41.6,-74.51,22.5,70.85,612.77,TRAFFIC,330.58,100,63.7,3.4259,0.3588,147.0961,33.058,0.005879,33.063879,0.1913,118.4231,RSU,LOW,0,21.516
V46,40.0,-73.7,21.81,69.85,592.4,INFOTAINMENT,1638.17,1000,42.18,2.6396,0.6569,132.9036,81.9085,0.124259,82.032759,0.1328,169.4699,CLOUD,N/A,0,22.022
V46,38.35,-90.98,27.49,69.04,1024.54,INFOTAINMENT,2314.64,1000,43.37,3.9117,0.328,112.6379,115.732,0.649312,116.381312,0.2984,164.304,CLOUD,N/A,0,22.532
V46,40.53,-87.97,28.84,72.27,949.19,TRAFFIC,430.12,100,59.85,3.8812,0.3231,140.0528,21.506,0.164649,21.670649,0.3267,149.6537,CLOUD,N/A,0,23.058
V46,41.7,-80.99,25.16,67.7,774.69,TRAFFIC,506.62,100,65.42,4.5856,0.3059,147.7121,25.331,0.08311,25.41411,0.2575,159.0206,CLOUD,N/A,0,23.536
V46,41.81,-77.23,28.43,67.74,680.63,TRAFFIC,572.98,100,50.45,2.3463,0.4533,81.9611,28.649,0.199577,28.848577,0.0536,94.7508,CLOUD,N/A,0,24.076
V46,46.4,-91.59,27.28,67.1,1039.76,TRAFFIC,501.33,100,55.77,4.8882,0.7115,137.6727,25.0665,0.133997,25.200497,0.2635,148.8631,CLOUD,N/A,0,24.597
V47,39.09,-80.13,29.63,94.0,753.25,SAFETY,251.22,10,69.31,4.0393,0.3476,62.4795,12.561,0.115352,12.676352,0.3188,68.0871,CLOUD,N/A,0,0.037
V47,39.45,-80.47,26.4,93.86,761.64,INFOTAINMENT,1045.97,1000,40.82,2.2425,0.5993,98.3475,52.2985,0.228291,52.526791,0.2773,121.695,CLOUD,N/A,0,0.596
V47,35.79,-80.72,29.81,93.88,767.96,TRAFFIC,403.5,100,56.46,2.8801,0.3805,51.5672,20.175,0.193114,20.368114,0.3279,60.5739,CLOUD,N/A,0,1.023
V47,36.1,-79.61,26.43,93.72,740.37,INFOTAINMENT,2571.66,1000,20.87,1.9771,0.5156,87.6208,128.583,0.565176,129.148176,0.1492,145.0239,CLOUD,N/A,0,1.587
V47,41.1,-81.28,28.4,93.79,781.93,INFOTAINMENT,2278.17,1000,21.71,4.1924,0.4593,148.2612,113.9085,0.788054,114.696554,0.3095,199.1132,CLOUD,N/A,0,2.074
V47,43.86,-79.91,29.21,93.43,747.83,TRAFFIC,486.85,100,48.48,3.1096,0.3737,143.4895,24.3425,0.202939,24.545439,0.0926,154.3567,CLOUD,N/A,0,2.598
V47,36.98,-81.86,29.61,93.7,796.52,INFOTAINMENT,2631.18,1000,22.91,4.1486,0.4162,86.7204,131.559,1.202598,132.761598,0.2557,145.4521,CLOUD,N/A,0,3.025
V47,36.95,-79.87,28.64,92.94,746.69,TRAFFIC,655.32,100,64.18,2.876,0.3198,131.2518,32.766,0.239565,33.005565,0.071,145.8795,CLOUD,N/A,0,3.514
V47,35.44,-79.27,25.62,92.96,731.83,INFOTAINMENT,1515.67,1000,39.11,1.4542,0.8852,140.098,75.7835,0.276423,76.059923,0.0512,173.9299,CLOUD,N/A,0,4.01
V47,41.9,-79.43,28.92,92.83,735.78,TRAFFIC,351.44,100,42.26,3.6996,0.4853,114.6729,17.572,0.137032,17.709032,0.1154,122.5175,CLOUD,N/A,0,4.595
V47,42.01,-79.33,26.33,93.27,733.27,SAFETY,254.99,10,63.6,4.3301,0.3761,118.5419,25.499,0.010953,25.509953,0.2242,91.444,RSU,LOW,1,5.031
V47,41.88,-82.56,27.67,93.09,814.04,INFOTAINMENT,1658.9,1000,26.29,4.0528,0.9977,81.673,82.945,0.485054,83.430054,0.2627,118.702,CLOUD,N/A,0,5.564
V47,38.22,-79.67,28.06,92.72,741.8,INFOTAINMENT,2313.82,1000,49.02,1.7319,0.4341,69.4854,115.691,0.740116,116.431116,0.1325,121.1332,CLOUD,N/A,0,6.051
V47,41.47,-83.28,28.14,91.53,831.93,INFOTAINMENT,1342.79,1000,35.54,2.3443,0.9482,99.5837,67.1395,0.4375,67.577,0.3166,129.5567,CLOUD,N/A,0,6.509
V47,41.39,-84.23,29.04,91.5,855.72,TRAFFIC,615.35,100,64.67,4.6483,0.5507,78.0499,30.7675,0.246656,31.014156,0.2982,91.7854,CLOUD,N/A,0,7.029
V47,43.63,-79.51,27.94,92.3,737.77,SAFETY,185.43,10,84.2,1.1952,0.3061,106.83,18.543,0.011539,18.554539,0.2848,66.5311,RSU,LOW,1,7.555
V47,35.79,-81.32,29.03,91.63,783.04,INFOTAINMENT,1993.68,1000,37.81,4.1406,0.8709,106.2472,99.684,0.797307,100.481307,0.3153,150.749,CLOUD,N/A,0,8.038
V47,40.36,-76.96,29.23,93.52,673.9,SAFETY,131.43,10,70.81,4.2393,0.548,69.8115,13.143,0.011008,13.154008,0.1185,47.4873,RSU,LOW,0,8.557
V47,44.45,-85.32,25.71,90.92,883.1,TRAFFIC,401.15,100,40.93,3.2547,0.578,63.6076,20.0575,0.074692,20.132192,0.2604,72.5618,CLOUD,N/A,0,9.048
